# {"t_start": 1558584156.513831, "env_id": "DeepCars-v1"} 
r,l,t
6,8,121.231897
13,15,121.308597
68,70,121.66696
23,25,121.797713
86,88,122.243105
11,13,122.306536
6,8,122.34651
12,14,122.417601
25,27,122.554296
32,34,122.727972
17,19,122.824907
36,38,123.015912
29,31,123.173038
36,38,123.371417
14,16,123.457139
14,16,123.537611
10,12,123.599231
34,36,123.779698
15,17,123.865499
60,62,124.174805
80,82,124.580719
20,22,124.691485
45,47,124.92785
18,20,125.028984
24,26,125.160024
108,110,125.707899
53,55,125.978227
7,9,126.022376
7,9,126.067402
18,20,126.162389
24,26,126.291117
24,26,126.421026
11,13,126.489231
7,9,126.536724
36,38,126.733595
28,30,126.885992
6,8,126.927133
59,61,127.23263
7,9,127.277273
12,14,127.346274
20,22,127.456775
27,29,127.603678
75,77,128.000762
14,16,128.080896
38,40,128.278861
82,84,128.698767
187,189,129.663721
30,32,129.823635
15,17,129.910087
46,48,130.148932
8,10,130.199521
41,43,130.412418
59,61,130.718078
41,43,130.944944
16,18,131.039013
51,53,131.309942
63,65,131.645642
17,19,131.744382
32,34,131.920923
17,19,132.019688
38,40,132.225452
40,42,132.436557
8,10,132.486553
52,54,132.731009
8,10,132.775997
18,20,132.865825
41,43,133.058513
18,20,133.148521
57,59,133.411417
22,24,133.519145
15,17,133.595335
17,19,133.681018
7,9,133.719753
22,24,133.815407
21,23,133.904408
90,92,134.240241
11,13,134.286879
22,24,134.372268
22,24,134.461123
14,16,134.520118
92,94,134.876759
31,33,135.010826
24,26,135.116897
7,9,135.153462
41,43,135.330762
38,40,135.517939
23,25,135.642712
23,25,135.76699
24,26,135.900269
18,20,136.002414
97,99,136.496709
59,61,136.804554
24,26,136.93479
6,8,136.975924
120,122,137.600191
38,40,137.801381
171,173,138.666914
37,39,138.858447
48,50,139.109374
18,20,139.208999
46,48,139.449906
83,85,139.880551
17,19,139.97335
43,45,140.203533
43,45,140.445342
44,46,140.67798
55,57,140.965736
55,57,141.249563
29,31,141.405157
46,48,141.652988
13,15,141.729109
106,108,142.268673
53,55,142.542348
74,76,142.928874
70,72,143.291915
7,9,143.337502
68,70,143.68818
23,25,143.809801
20,22,143.919814
71,73,144.292801
115,117,144.894851
25,27,145.03463
199,201,146.077463
60,62,146.377402
180,182,147.2954
123,125,147.920959
197,199,148.926223
163,165,149.78266
278,280,151.173491
472,474,153.551151
476,478,155.964926
73,75,156.33952
12,14,156.40892
60,62,156.719696
42,44,156.942165
466,468,159.280405
89,91,159.745128
73,75,160.12941
235,237,161.334796
22,24,161.45264
124,126,162.086542
78,80,162.485021
68,70,162.84402
6,8,162.885258
374,376,164.792826
38,40,164.99459
203,205,166.027586
7,9,166.070869
98,100,166.577755
79,81,166.994717
9,11,167.051148
62,64,167.373058
53,55,167.6499
152,154,168.442521
57,59,168.739846
7,9,168.784835
55,57,169.072877
103,105,169.603822
75,77,169.994513
103,105,170.495106
19,21,170.602677
401,403,172.662437
139,141,173.371829
56,58,173.662312
55,57,173.956807
356,358,175.77637
12,14,175.848874
53,55,176.125814
71,73,176.495871
31,33,176.662781
18,20,176.765879
216,218,177.867688
49,51,178.123612
308,310,179.694703
182,184,180.634851
570,572,183.52111
149,151,184.282982
12,14,184.355155
52,54,184.630389
92,94,185.107945
274,276,186.489508
92,94,186.966084
350,352,188.744442
252,254,190.038004
70,72,190.388514
335,337,192.103143
529,531,194.769292
319,321,196.41346
315,317,198.017608
469,471,200.432812
131,133,201.12557
6,8,201.169064
36,38,201.366919
314,316,202.95035
130,132,203.619183
6,8,203.660387
181,183,204.586715
49,51,204.84387
147,149,205.589196
318,320,207.21731
26,28,207.360103
45,47,207.600937
30,32,207.764966
31,33,207.933733
96,98,208.423795
355,357,210.227939
1166,1168,216.011865
108,110,216.573901
764,766,220.430984
406,408,222.479527
80,82,222.900038
278,280,224.340945
88,90,224.794039
728,730,228.527313
114,116,229.117447
242,244,230.352699
114,116,230.940065
696,698,234.47813
25,27,234.619974
189,191,235.596862
833,835,239.825715
191,193,240.812768
1031,1033,246.037114
465,467,248.35555
47,49,248.604339
389,391,250.587641
296,298,252.124557
417,419,254.065302
34,36,254.216024
75,77,254.534546
126,128,255.086859
96,98,255.509664
288,290,256.882962
185,187,257.838462
210,212,258.893035
226,228,260.052087
296,298,261.544147
166,168,262.390708
143,145,263.14252
304,306,264.696828
182,184,265.629875
537,539,268.361722
640,642,271.614953
79,81,272.029838
47,49,272.275983
162,164,273.114724
369,371,274.996898
664,666,278.345088
267,269,279.706956
465,467,282.074893
67,69,282.404373
71,73,282.773924
253,255,284.057958
241,243,285.284381
13,15,285.357016
466,468,287.733658
37,39,287.928625
476,478,290.349107
124,126,290.999382
70,72,291.359352
777,779,295.301578
125,127,295.94497
171,173,296.817821
868,870,301.223892
88,90,301.682976
132,134,302.339565
237,239,303.568758
82,84,303.989857
88,90,304.441117
40,42,304.657739
106,108,305.204807
445,447,307.352495
163,165,308.168745
278,280,309.560477
124,126,310.192359
286,288,311.651034
676,678,315.04149
685,687,318.536225
56,58,318.844143
251,253,320.140632
108,110,320.697034
66,68,321.039515
265,267,322.369328
50,52,322.629466
59,61,322.945191
353,355,324.725734
307,309,326.277566
448,450,328.553569
181,183,329.482636
701,703,332.983829
88,90,333.388776
263,265,334.703176
618,620,337.811657
20,22,337.921201
77,79,338.324965
513,515,340.919857
177,179,341.814289
72,74,342.182093
393,395,344.186033
259,261,345.484098
293,295,346.969398
220,222,348.099767
311,313,349.662768
312,314,351.264684
386,388,353.217507
608,610,356.304925
75,77,356.696341
341,343,358.419031
269,271,359.805224
76,78,360.194566
31,33,360.359766
130,132,361.034166
167,169,361.884442
16,18,361.973609
77,79,362.369824
215,217,363.49322
422,424,365.572763
125,127,366.123635
604,606,369.151394
303,305,370.670925
16,18,370.766037
335,337,372.466987
147,149,373.178069
223,225,374.199209
167,169,374.925811
180,182,375.870017
1022,1024,381.056636
119,121,381.65694
35,37,381.842554
165,167,382.677786
497,499,385.204476
695,697,388.723931
679,681,392.176145
163,165,393.022315
272,274,394.396986
123,125,395.009405
127,129,395.675416
487,489,398.154983
297,299,399.636842
19,21,399.742236
932,934,404.466323
573,575,407.385707
18,20,407.490373
9,11,407.547514
152,154,408.330445
18,20,408.432858
816,818,412.608693
188,190,413.583896
311,313,415.185007
35,37,415.365104
27,29,415.509188
40,42,415.721037
854,856,420.066948
41,43,420.287445
1211,1213,426.414264
75,77,426.809061
121,123,427.431964
86,88,427.880017
98,100,428.385844
1091,1093,433.779422
405,407,435.567605
237,239,436.793523
668,670,440.178745
20,22,440.291951
60,62,440.603134
208,210,441.667362
34,36,441.853122
22,24,441.974878
18,20,442.07559
50,52,442.336998
105,107,442.871688
65,67,443.217798
67,69,443.576257
490,492,446.080034
95,97,446.563282
231,233,447.770948
178,180,448.700825
312,314,450.317489
399,401,452.354926
45,47,452.594913
76,78,452.97344
1138,1140,458.666702
393,395,460.694193
131,133,461.366985
387,389,463.388283
402,404,465.466914
163,165,466.300223
237,239,467.536158
555,557,470.406421
390,392,472.434121
263,265,473.787484
160,162,474.611736
259,261,475.972965
111,113,476.546526
19,21,476.65474
259,261,477.994892
924,926,482.73766
12,14,482.810273
24,26,482.941696
359,361,484.790591
126,128,485.452976
110,112,486.020024
389,391,488.005247
408,410,490.111464
19,21,490.215952
163,165,491.084434
140,142,491.831737
286,288,493.292781
404,406,495.352841
161,163,496.192731
47,49,496.442538
317,319,498.07187
264,266,499.429947
327,329,501.117441
93,95,501.600163
516,518,504.248736
524,526,506.941839
42,44,507.174472
544,546,509.992436
61,63,510.297037
226,228,511.472054
1224,1226,517.696244
370,372,519.579154
220,222,520.695481
6,8,520.735217
606,608,523.876691
127,129,524.538073
50,52,524.80485
332,334,526.358237
23,25,526.483849
1142,1144,532.312973
189,191,533.291096
217,219,534.39327
880,882,538.8787
262,264,540.212738
526,528,542.88701
221,223,544.030443
195,197,545.047709
516,518,547.643596
323,325,549.311242
184,186,550.277692
130,132,550.950195
84,86,551.403723
12,14,551.477115
87,89,551.938272
451,453,554.227599
6,8,554.268898
306,308,555.858785
624,626,559.039999
85,87,559.496617
68,70,559.860108
29,31,560.020114
38,40,560.226135
233,235,561.435575
347,349,563.171917
191,193,564.155668
84,86,564.601299
155,157,565.395426
64,66,565.738024
70,72,566.098825
10,12,566.159874
13,15,566.236036
161,163,567.069963
432,434,569.279386
474,476,571.701963
812,814,575.573421
200,202,576.634902
135,137,577.335954
53,55,577.621808
125,127,578.257708
653,655,581.557295
426,428,583.712061
230,232,584.899437
309,311,586.474945
83,85,586.909276
605,607,590.006586
200,202,591.013694
507,509,593.621951
129,131,594.264529
72,74,594.634711
24,26,594.771653
37,39,594.97143
11,13,595.037359
275,277,596.470129
161,163,597.29991
88,90,597.754647
461,463,600.095843
220,222,601.230935
478,480,603.666753
63,65,603.997107
84,86,604.44192
124,126,605.081449
96,98,605.573385
888,890,610.030626
70,72,610.379514
659,661,613.63624
69,71,613.963473
415,417,616.088469
169,171,616.966931
33,35,617.144413
16,18,617.237751
496,498,619.762857
152,154,620.547741
260,262,621.873135
1038,1040,627.117897
33,35,627.295127
122,124,627.927893
71,73,628.29868
33,35,628.474951
156,158,629.268081
145,147,630.016477
412,414,632.104842
18,20,632.206229
230,232,633.337234
374,376,634.972813
66,68,635.265295
43,45,635.460075
183,185,636.389942
549,551,639.218004
273,275,640.588976
443,445,642.842037
37,39,643.039189
13,15,643.115923
192,194,644.112233
40,42,644.325543
577,579,647.235013
613,615,650.372455
252,254,651.646369
504,506,654.20083
588,590,657.218959
310,312,658.808857
278,280,660.239035
232,234,661.433263
824,826,665.585741
75,77,665.970783
107,109,666.517577
482,484,668.981355
22,24,669.106044
69,71,669.463088
444,446,671.717356
19,21,671.824847
266,268,673.176747
109,111,673.732195
2193,2195,684.873293
16,18,684.964095
955,957,689.883029
18,20,689.984597
183,185,690.901557
15,17,690.989666
419,421,693.125171
558,560,695.972063
240,242,697.194766
225,227,698.347533
99,101,698.86577
180,182,699.803315
76,78,700.2059
394,396,702.22726
202,204,703.267839
130,132,703.968757
54,56,704.258066
194,196,705.251554
22,24,705.370797
60,62,705.6856
373,375,707.580157
308,310,709.153837
617,619,712.299098
411,413,714.370461
1788,1790,723.416317
484,486,725.884509
6,8,725.92467
68,70,726.267946
49,51,726.512506
340,342,728.262061
450,452,730.544908
499,501,733.114784
293,295,734.611952
26,28,734.757086
203,205,735.811752
514,516,738.446615
82,84,738.885013
13,15,738.965739
306,308,740.557723
594,596,743.599539
14,16,743.683342
341,343,745.432426
316,318,747.073148
207,209,748.141694
93,95,748.625377
132,134,749.307378
420,422,751.447181
356,358,753.194404
381,383,755.106751
12,14,755.179543
143,145,756.212845
458,460,758.615745
217,219,759.73943
170,172,760.618673
164,166,761.465676
351,353,763.279188
168,170,764.15601
131,133,764.840137
260,262,766.181772
12,14,766.254048
832,834,770.577244
311,313,772.186976
94,96,772.673986
331,333,774.360554
178,180,775.275812
117,119,775.882284
192,194,776.858962
91,93,777.342821
445,447,779.620641
19,21,779.729255
717,719,783.421072
126,128,784.073743
268,270,785.444865
96,98,785.942959
302,304,787.503722
279,281,788.946653
278,280,790.384996
198,200,791.425423
233,235,792.631979
358,360,794.461141
398,400,796.519455
229,231,797.697711
170,172,798.571229
402,404,800.635122
217,219,801.732597
183,185,802.650432
175,177,803.569548
185,187,804.530975
171,173,805.429083
142,144,806.160741
158,160,806.995467
145,147,807.759387
108,110,808.308815
197,199,809.313775
232,234,810.481588
8,10,810.531999
108,110,811.096248
171,173,811.976977
778,780,815.906068
1437,1439,823.181247
45,47,823.418212
733,735,827.143044
194,196,828.152732
268,270,829.543353
250,252,830.792449
78,80,831.202612
616,618,834.332977
182,184,835.272027
378,380,837.216055
286,288,838.671744
290,292,840.182628
178,180,841.107781
265,267,842.458443
18,20,842.558869
73,75,842.947669
9,11,843.008692
457,459,844.991959
77,79,845.287117
15,17,845.351106
514,516,847.281411
312,314,848.574917
125,127,849.213751
549,551,852.008534
673,675,855.435137
53,55,855.715162
178,180,856.625381
189,191,857.603845
147,149,858.358928
138,140,859.081485
472,474,861.520163
54,56,861.808343
59,61,862.110311
33,35,862.280786
633,635,865.517401
145,147,866.256469
225,227,867.403772
351,353,869.189994
77,79,869.583116
132,134,870.261572
536,538,872.998254
72,74,873.380343
48,50,873.630006
231,233,874.809152
973,975,879.795427
175,177,880.699505
429,431,882.857751
126,128,883.505212
636,638,886.782214
454,456,889.110366
213,215,890.200977
134,136,890.884201
78,80,891.305998
258,260,892.643076
77,79,893.054575
606,608,896.130521
87,89,896.523571
31,33,896.670411
115,117,897.213614
277,279,898.639381
49,51,898.902561
37,39,899.100934
215,217,900.205402
1106,1108,905.923715
433,435,908.010266
123,125,908.641925
247,249,909.909773
45,47,910.142911
13,15,910.217446
34,36,910.394424
191,193,911.378724
94,96,911.865499
89,91,912.337251
48,50,912.597396
399,401,914.476179
128,130,915.006728
448,450,917.159975
324,326,918.823737
15,17,918.915039
485,487,921.427725
299,301,922.935833
150,152,923.720925
270,272,925.121042
89,91,925.584821
154,156,926.374231
491,493,928.914496
505,507,931.44542
434,436,933.574929
109,111,934.136986
382,384,936.105179
255,257,937.430733
236,238,938.646393
87,89,939.112939
452,454,941.466369
85,87,941.913121
378,380,943.879993
255,257,945.214381
42,44,945.442771
121,123,946.073942
45,47,946.307717
311,313,947.940933
42,44,948.171448
63,65,948.515102
1033,1035,953.840557
112,114,954.416721
7,9,954.461941
355,357,956.316671
68,70,956.683391
6,8,956.72601
209,211,957.817022
1006,1008,962.965902
7,9,963.013275
47,49,963.268945
872,874,967.778637
599,601,970.865795
99,101,971.403516
285,287,972.891376
108,110,973.450406
46,48,973.696217
66,68,974.045625
131,133,974.712161
128,130,975.373069
100,102,975.902806
132,134,976.6021
445,447,978.892079
410,412,981.052011
177,179,981.976653
126,128,982.622229
16,18,982.714186
134,136,983.428953
53,55,983.718393
181,183,984.676277
274,276,986.094682
753,755,990.01634
131,133,990.677929
952,954,995.624179
178,180,996.557607
477,479,999.027782
155,157,999.843021
457,459,1002.197529
714,716,1005.914763
73,75,1006.282854
124,126,1006.93008
149,151,1007.70804
422,424,1009.889403
378,380,1011.835404
235,237,1013.048005
288,290,1014.534038
270,272,1015.9415
209,211,1017.030586
342,344,1018.81217
192,194,1019.821244
69,71,1020.178508
118,120,1020.793016
540,542,1023.58568
389,391,1025.597154
119,121,1026.211009
422,424,1028.407956
545,547,1031.19573
123,125,1031.842065
43,45,1032.078148
58,60,1032.378427
34,36,1032.564366
51,53,1032.841254
34,36,1033.028417
711,713,1036.309196
246,248,1037.588347
316,318,1039.217418
450,452,1041.548375
202,204,1042.586161
38,40,1042.798817
251,253,1044.124763
31,33,1044.297992
214,216,1045.389483
32,34,1045.562503
29,31,1045.728338
160,162,1046.547936
99,101,1047.087083
641,643,1050.380063
126,128,1051.056444
265,267,1052.451311
58,60,1052.762651
6,8,1052.8026
6,8,1052.8431
135,137,1053.557977
49,51,1053.82113
237,239,1055.059722
161,163,1055.913766
316,318,1057.564044
329,331,1059.265698
401,403,1061.368464
318,320,1063.02302
150,152,1063.79779
196,198,1064.823523
340,342,1066.556738
235,237,1067.781851
249,251,1069.064133
272,274,1070.461464
178,180,1071.399409
486,488,1073.905591
457,459,1076.267138
76,78,1076.670164
48,50,1076.92727
159,161,1077.763923
75,77,1078.153421
424,426,1080.324787
208,210,1081.422186
39,41,1081.636094
1089,1091,1087.204245
87,89,1087.66785
404,406,1089.744512
291,293,1091.236408
67,69,1091.593073
158,160,1092.418108
119,121,1093.039449
87,89,1093.49886
136,138,1094.21142
373,375,1096.131339
414,416,1098.115542
42,44,1098.334699
1062,1064,1103.82561
111,113,1104.407926
38,40,1104.616355
43,45,1104.849169
463,465,1107.24583
151,153,1108.039753
67,69,1108.400527
231,233,1109.591722
733,735,1113.399561
180,182,1114.325459
126,128,1114.979393
115,117,1115.589816
357,359,1117.437738
153,155,1118.226969
110,112,1118.795387
149,151,1119.582834
447,449,1121.928164
280,282,1123.368299
171,173,1124.257981
85,87,1124.707879
145,147,1125.461438
183,185,1126.396755
171,173,1127.295759
410,412,1129.426946
666,668,1132.868939
75,77,1133.26659
649,651,1136.573157
491,493,1139.0843
519,521,1141.638003
379,381,1143.553835
561,563,1146.446638
54,56,1146.727662
1238,1240,1153.230727
351,353,1155.07056
12,14,1155.146378
37,39,1155.354071
154,156,1156.166879
80,82,1156.595262
270,272,1158.042839
360,362,1159.950763
164,166,1160.824166
88,90,1161.300085
169,171,1162.195789
405,407,1164.335916
136,138,1165.058938
57,59,1165.363381
30,32,1165.531829
44,46,1165.776811
195,197,1166.801972
230,232,1168.030936
430,432,1170.267735
224,226,1171.472829
32,34,1171.651853
368,370,1173.596183
29,31,1173.760061
531,533,1176.514442
803,805,1180.671402
212,214,1181.775206
187,189,1182.749228
23,25,1182.878657
196,198,1183.914653
1034,1036,1189.368222
240,242,1190.625289
144,146,1191.411329
105,107,1191.98116
57,59,1192.295094
330,332,1194.008912
656,658,1197.439043
635,637,1200.753609
72,74,1201.14488
54,56,1201.442179
754,756,1205.322675
41,43,1205.542019
376,378,1207.352593
96,98,1207.854812
73,75,1208.25315
233,235,1209.464683
169,171,1210.326633
17,19,1210.423373
75,77,1210.810301
727,729,1214.369509
229,231,1215.380048
159,161,1216.186055
17,19,1216.28205
117,119,1216.900911
914,916,1221.542087
592,594,1224.54072
900,902,1229.17678
69,71,1229.542947
443,445,1231.826946
16,18,1231.920226
316,318,1233.545899
199,201,1234.550708
284,286,1236.01908
153,155,1236.811065
388,390,1238.808897
133,135,1239.507096
755,757,1243.359741
347,349,1245.132082
315,317,1246.747764
172,174,1247.644011
122,124,1248.272085
200,202,1249.292456
211,213,1250.371218
114,116,1250.979049
1279,1281,1257.499364
279,281,1258.918475
116,118,1259.533355
293,295,1261.04084
72,74,1261.412919
126,128,1262.064745
190,192,1263.039277
568,570,1265.966646
406,408,1268.047924
582,584,1271.005609
86,88,1271.451993
110,112,1272.031028
158,160,1272.846013
39,41,1273.058793
312,314,1274.631764
88,90,1275.100123
191,193,1276.098386
134,136,1276.80709
443,445,1279.058671
326,328,1280.716391
42,44,1280.938594
493,495,1283.441435
158,160,1284.265028
194,196,1285.258942
124,126,1285.897573
370,372,1287.751774
39,41,1287.957952
326,328,1289.639754
6,8,1289.679822
448,450,1291.960809
104,106,1292.498742
126,128,1293.155383
841,843,1297.431949
721,723,1301.085937
494,496,1303.52998
85,87,1303.907152
372,374,1305.750604
300,302,1307.282225
6,8,1307.323371
84,86,1307.756906
501,503,1310.304391
561,563,1313.14352
598,600,1316.142909
66,68,1316.483543
367,369,1318.347374
301,303,1319.904162
333,335,1321.629195
45,47,1321.87096
274,276,1323.232461
6,8,1323.272623
291,293,1324.75396
304,306,1326.309561
116,118,1326.896536
15,17,1326.981866
165,167,1327.834134
171,173,1328.714014
58,60,1329.016709
201,203,1330.080324
6,8,1330.119636
132,134,1330.781855
360,362,1332.640494
75,77,1333.035999
119,121,1333.649619
319,321,1335.240788
167,169,1336.104163
28,30,1336.258207
312,314,1337.874792
463,465,1340.218106
20,22,1340.330075
74,76,1340.711666
52,54,1340.981448
263,265,1342.320385
95,97,1342.811869
521,523,1345.471131
338,340,1347.189184
431,433,1349.379617
101,103,1349.909941
7,9,1349.955776
31,33,1350.121303
251,253,1351.396073
20,22,1351.509521
40,42,1351.727853
1218,1220,1357.909506
180,182,1358.806256
68,70,1359.173167
1634,1636,1367.588061
340,342,1369.350801
305,307,1370.917265
107,109,1371.488034
155,157,1372.304537
268,270,1373.71796
166,168,1374.555389
391,393,1376.577822
17,19,1376.67635
233,235,1377.874389
617,619,1381.039698
57,59,1381.33785
6,8,1381.378016
332,334,1383.058046
65,67,1383.408312
305,307,1384.97436
716,718,1388.636765
750,752,1392.455427
93,95,1392.93469
174,176,1393.827076
30,32,1393.975238
161,163,1394.694065
32,34,1394.846302
714,716,1398.376489
76,78,1398.766976
260,262,1400.126772
32,34,1400.301904
67,69,1400.648941
243,245,1401.892446
103,105,1402.410713
335,337,1404.151092
532,534,1406.887339
6,8,1406.929275
45,47,1407.176806
300,302,1408.732189
293,295,1410.225399
989,991,1415.262597
55,57,1415.560856
45,47,1415.804646
39,41,1416.012123
152,154,1416.805832
33,35,1416.983245
253,255,1418.283417
253,255,1419.579834
19,21,1419.688903
220,222,1420.820462
96,98,1421.326431
195,197,1422.322492
125,127,1422.967112
173,175,1423.865242
481,483,1426.322958
59,61,1426.6365
37,39,1426.843359
100,102,1427.380171
348,350,1429.199583
67,69,1429.55061
122,124,1430.175147
51,53,1430.42235
174,176,1431.333862
108,110,1431.892559
99,101,1432.398849
87,89,1432.854832
495,497,1435.369048
578,580,1438.335422
245,247,1439.59744
103,105,1440.131912
209,211,1441.197183
294,296,1442.70312
146,148,1443.476814
19,21,1443.582664
250,252,1444.856063
343,345,1446.61679
11,13,1446.683025
730,732,1450.457069
181,183,1451.41427
252,254,1452.717132
352,354,1454.509628
280,282,1455.966822
142,144,1456.709465
47,49,1456.954974
633,635,1460.198838
53,55,1460.487928
429,431,1462.753273
176,178,1463.659272
18,20,1463.76071
302,304,1465.305383
487,489,1467.822358
111,113,1468.403659
220,222,1469.537686
70,72,1469.902635
514,516,1472.552435
407,409,1474.644046
1191,1193,1480.724403
142,144,1481.455585
348,350,1483.245577
172,174,1484.136206
6,8,1484.176924
16,18,1484.269697
98,100,1484.778697
376,378,1486.690072
359,361,1488.541369
215,217,1489.651505
50,52,1489.927013
365,367,1491.819729
776,778,1495.7865
183,185,1496.728969
190,192,1497.707158
24,26,1497.838591
207,209,1498.892274
103,105,1499.443188
115,117,1500.048005
6,8,1500.089959
250,252,1501.378042
82,84,1501.811932
198,200,1502.814289
30,32,1502.984598
296,298,1504.519903
499,501,1506.903109
10,12,1506.96366
75,77,1507.351768
300,302,1508.88159
6,8,1508.922599
204,206,1509.960304
94,96,1510.438092
329,331,1512.108688
193,195,1513.09218
155,157,1513.88668
13,15,1513.960607
738,740,1517.431072
149,151,1518.184646
