# {"t_start": 1558060693.338981, "env_id": "DeepCars-v0"} 
r,l,t
13,15,124.152525
10,12,124.224564
36,38,124.4539
13,15,124.543842
6,8,124.593014
9,11,124.659872
13,15,124.750543
23,25,124.901253
8,10,124.962436
17,19,125.076709
21,23,125.215584
24,26,125.372613
30,32,125.564618
9,11,125.631463
7,9,125.68651
12,14,125.772097
8,10,125.832719
11,13,125.911359
8,10,125.972386
18,20,126.093659
20,22,126.225455
15,17,126.328245
13,15,126.419656
11,13,126.498672
6,8,126.548157
9,11,126.615518
16,18,126.723433
17,19,126.83672
17,19,126.951272
17,19,127.066643
9,11,127.133673
19,21,127.261537
13,15,127.352686
9,11,127.420669
21,23,127.564225
7,9,127.621816
9,11,127.691096
8,10,127.755073
13,15,127.847853
6,8,127.897192
21,23,128.03664
8,10,128.097514
14,16,128.195455
8,10,128.256709
9,11,128.324084
20,22,128.456619
19,21,128.583516
6,8,128.632547
10,12,128.705526
44,46,128.986825
23,25,129.138663
12,14,129.224887
38,40,129.468149
12,14,129.555152
7,9,129.610383
16,18,129.720941
7,9,129.776565
21,23,129.915821
17,19,130.03049
20,22,130.163604
26,28,130.332651
7,9,130.388341
6,8,130.437558
13,15,130.528394
12,14,130.613627
13,15,130.704302
20,22,130.837095
11,13,130.915391
22,24,131.060595
10,12,131.133833
11,13,131.21287
8,10,131.273617
7,9,131.328941
20,22,131.466908
17,19,131.583786
12,14,131.671796
49,51,131.986661
41,43,132.248561
7,9,132.303071
11,13,132.38138
10,12,132.454572
16,18,132.563542
7,9,132.618459
12,14,132.703578
29,31,132.890562
13,15,132.981561
15,17,133.084305
22,24,133.229622
7,9,133.284041
13,15,133.376304
24,26,133.53258
6,8,133.581511
10,12,133.654571
7,9,133.707928
10,12,133.777541
6,8,133.823949
6,8,133.87004
8,10,133.927347
17,19,134.034497
9,11,134.097183
7,9,134.148259
6,8,134.194441
23,25,134.33357
11,13,134.405511
8,10,134.460376
27,29,134.618455
47,49,134.884604
8,10,134.939313
13,15,135.021612
31,33,135.203447
17,19,135.306496
8,10,135.361225
14,16,135.448579
14,16,135.53618
6,8,135.57954
19,21,135.692608
11,13,135.76348
30,32,135.937921
12,14,136.013499
17,19,136.114803
10,12,136.179864
12,14,136.255109
6,8,136.297894
28,30,136.457026
14,16,136.542509
6,8,136.585937
15,17,136.676196
6,8,136.718947
20,22,136.836376
9,11,136.894383
19,21,137.004877
19,21,137.116515
21,23,137.238787
34,36,137.429679
7,9,137.477733
20,22,137.594708
32,34,137.775609
15,17,137.86586
10,12,137.929822
13,15,138.009302
29,31,138.173375
17,19,138.275249
6,8,138.31846
7,9,138.367132
18,20,138.474982
7,9,138.523792
18,20,138.63116
17,19,138.734596
11,13,138.805253
8,10,138.860034
7,9,138.908968
21,23,139.033789
11,13,139.104677
13,15,139.185632
9,11,139.245033
6,8,139.289212
37,39,139.500464
25,27,139.650247
9,11,139.711219
7,9,139.759923
12,14,139.836508
8,10,139.891213
22,24,140.020111
10,12,140.08354
26,28,140.233294
17,19,140.341294
7,9,140.391543
6,8,140.43776
29,31,140.607082
14,16,140.695021
13,15,140.777074
11,13,140.848562
14,16,140.937014
10,12,141.003908
15,17,141.098228
18,20,141.209112
25,27,141.358492
14,16,141.446984
14,16,141.535763
12,14,141.612771
7,9,141.662172
27,29,141.822006
11,13,141.89377
15,17,141.98721
38,40,142.206991
22,24,142.339311
16,18,142.440598
6,8,142.48581
29,31,142.660111
8,10,142.716061
6,8,142.760308
7,9,142.810511
25,27,142.960032
8,10,143.015996
20,22,143.138587
15,17,143.233058
21,23,143.362139
15,17,143.458563
14,16,143.551439
30,32,143.734854
18,20,143.848559
6,8,143.894664
41,43,144.13455
6,8,144.179281
18,20,144.290275
14,16,144.379057
20,22,144.501307
14,16,144.590183
9,11,144.651989
27,29,144.812773
9,11,144.873286
31,33,145.054009
20,22,145.17447
18,20,145.284849
12,14,145.363159
13,15,145.448296
9,11,145.51046
20,22,145.632889
23,25,145.771298
28,30,145.936314
12,14,146.013937
14,16,146.103887
17,19,146.208263
26,28,146.364454
9,11,146.426062
8,10,146.482566
6,8,146.527279
23,25,146.667655
10,12,146.734035
11,13,146.806196
14,16,146.894397
19,21,147.007065
10,12,147.070272
6,8,147.120064
19,21,147.239013
31,33,147.418223
10,12,147.484522
16,18,147.581047
17,19,147.680013
12,14,147.753678
27,29,147.905271
6,8,147.947981
12,14,148.024344
9,11,148.084325
10,12,148.149876
9,11,148.210126
18,20,148.317967
28,30,148.478992
20,22,148.595825
10,12,148.661178
12,14,148.736016
27,29,148.892103
8,10,148.945939
12,14,149.021003
11,13,149.090883
7,9,149.138991
22,24,149.266995
31,33,149.443894
30,32,149.616783
17,19,149.718885
31,33,149.896149
8,10,149.950141
9,11,150.009195
19,21,150.122425
55,57,150.422218
8,10,150.475055
9,11,150.534516
27,29,150.687532
21,23,150.805934
6,8,150.848171
7,9,150.895301
15,17,150.982731
29,31,151.142922
8,10,151.194793
31,33,151.366099
6,8,151.408526
11,13,151.478967
23,25,151.609906
6,8,151.652827
21,23,151.775573
30,32,151.944682
7,9,151.99402
15,17,152.085716
19,21,152.199999
27,29,152.355036
15,17,152.447537
29,31,152.612983
7,9,152.661274
29,31,152.82592
10,12,152.890357
9,11,152.950052
31,33,153.127954
16,18,153.224486
14,16,153.309883
29,31,153.476089
10,12,153.540443
9,11,153.60044
43,45,153.840987
8,10,153.895224
21,23,154.019103
12,14,154.093979
18,20,154.201777
16,18,154.297876
10,12,154.362844
27,29,154.516379
22,24,154.642577
10,12,154.704924
8,10,154.756938
18,20,154.860852
13,15,154.939896
8,10,154.992305
11,13,155.060238
26,28,155.206086
8,10,155.2586
19,21,155.370026
42,44,155.602229
9,11,155.659299
8,10,155.712366
9,11,155.769528
10,12,155.833382
10,12,155.896878
6,8,155.940132
16,18,156.037994
15,17,156.129974
12,14,156.206064
10,12,156.271131
18,20,156.378494
12,14,156.454386
11,13,156.523985
14,16,156.608563
16,18,156.705873
6,8,156.748996
10,12,156.813545
46,48,157.071408
13,15,157.15313
16,18,157.250049
8,10,157.303107
20,22,157.421228
7,9,157.470402
26,28,157.621466
25,27,157.765784
9,11,157.825474
18,20,157.932186
10,12,157.997028
6,8,158.04011
10,12,158.105073
13,15,158.186258
15,17,158.276604
9,11,158.335225
15,17,158.423649
6,8,158.465604
28,30,158.620914
12,14,158.694391
17,19,158.794888
10,12,158.856933
53,55,159.141311
7,9,159.188269
17,19,159.288882
25,27,159.430975
16,18,159.527786
6,8,159.573568
21,23,159.699971
10,12,159.762906
8,10,159.815768
7,9,159.863201
20,22,159.981786
9,11,160.040828
19,21,160.152956
10,12,160.219021
16,18,160.316471
11,13,160.386114
9,11,160.445953
12,14,160.521383
10,12,160.586067
11,13,160.655139
18,20,160.763295
28,30,160.923338
14,16,161.008887
11,13,161.07949
11,13,161.148842
18,20,161.255903
20,22,161.372929
10,12,161.437992
13,15,161.518996
9,11,161.5783
18,20,161.684068
15,17,161.77547
18,20,161.883942
8,10,161.937716
17,19,162.03897
9,11,162.098104
10,12,162.161118
12,14,162.236976
15,17,162.328
6,8,162.371028
8,10,162.423839
10,12,162.486693
6,8,162.529663
12,14,162.603269
16,18,162.697101
8,10,162.749086
28,30,162.905818
13,15,162.984345
15,17,163.073098
8,10,163.125146
22,24,163.250892
11,13,163.31902
13,15,163.399338
22,24,163.527578
8,10,163.582088
35,37,163.778791
8,10,163.832022
21,23,163.956045
6,8,164.000244
9,11,164.059305
17,19,164.16326
16,18,164.260571
14,16,164.346124
6,8,164.389096
17,19,164.489684
8,10,164.543484
6,8,164.586003
10,12,164.651138
31,33,164.829174
13,15,164.909298
13,15,164.990165
30,32,165.162968
25,27,165.308209
12,14,165.384045
8,10,165.437925
18,20,165.544008
6,8,165.586336
14,16,165.671313
9,11,165.731252
22,24,165.861194
24,26,166.000574
6,8,166.043873
8,10,166.09789
6,8,166.140928
13,15,166.221107
6,8,166.263179
18,20,166.369267
7,9,166.41806
8,10,166.471016
15,17,166.559873
15,17,166.647799
13,15,166.726281
18,20,166.829835
32,34,167.004636
27,29,167.156508
33,35,167.340891
6,8,167.382935
17,19,167.484535
22,24,167.6145
7,9,167.661483
13,15,167.742289
12,14,167.817034
6,8,167.860063
31,33,168.037242
19,21,168.15134
18,20,168.260332
18,20,168.36756
25,27,168.511105
20,22,168.629015
10,12,168.695183
17,19,168.799751
20,22,168.918405
12,14,168.993174
16,18,169.089763
17,19,169.192287
16,18,169.290219
16,18,169.386207
7,9,169.435037
13,15,169.515013
21,23,169.639047
58,60,169.96091
38,40,170.175077
23,25,170.308745
19,21,170.418971
9,11,170.477534
32,34,170.655123
8,10,170.708029
10,12,170.768984
21,23,170.888644
9,11,170.94621
9,11,171.002736
11,13,171.070571
13,15,171.147934
20,22,171.264676
31,33,171.437884
22,24,171.566314
13,15,171.646538
6,8,171.689933
21,23,171.813485
8,10,171.865158
22,24,171.993393
27,29,172.151812
40,42,172.37922
11,13,172.448247
9,11,172.508243
7,9,172.556205
10,12,172.621303
14,16,172.706301
9,11,172.765503
33,35,172.953629
25,27,173.096886
32,34,173.281
18,20,173.386897
31,33,173.565857
14,16,173.652152
36,38,173.856844
19,21,173.993765
42,44,174.266165
6,8,174.30992
11,13,174.379931
22,24,174.507092
23,25,174.638219
31,33,174.812081
15,17,174.90038
12,14,174.972508
7,9,175.019065
12,14,175.093779
26,28,175.240847
28,30,175.401496
10,12,175.46644
6,8,175.509959
6,8,175.553425
15,17,175.644849
22,24,175.771589
25,27,175.913174
24,26,176.054681
7,9,176.103733
12,14,176.18011
13,15,176.26149
7,9,176.310291
16,18,176.407313
21,23,176.531308
15,17,176.620374
9,11,176.678985
30,32,176.850073
12,14,176.925908
22,24,177.054563
10,12,177.119212
8,10,177.173705
6,8,177.217039
6,8,177.260197
9,11,177.320832
7,9,177.36982
16,18,177.465817
10,12,177.531112
10,12,177.595095
6,8,177.638157
21,23,177.762768
9,11,177.822943
19,21,177.939376
24,26,178.078872
23,25,178.214095
11,13,178.284694
45,47,178.530813
13,15,178.609298
7,9,178.65708
9,11,178.716171
8,10,178.768191
6,8,178.810557
6,8,178.851735
9,11,178.910073
22,24,179.034837
27,29,179.19718
24,26,179.344196
33,35,179.544144
15,17,179.642133
12,14,179.72235
15,17,179.820738
16,18,179.923166
9,11,179.984992
16,18,180.086884
33,35,180.281763
11,13,180.354243
9,11,180.415983
19,21,180.533498
16,18,180.632195
31,33,180.8145
6,8,180.859382
30,32,181.038308
8,10,181.093848
21,23,181.221778
16,18,181.320695
15,17,181.414787
33,35,181.607651
14,16,181.695784
22,24,181.829012
6,8,181.873833
51,53,182.167295
50,52,182.458255
6,8,182.503411
15,17,182.601094
15,17,182.697001
9,11,182.758006
9,11,182.819152
11,13,182.892148
19,21,183.008666
16,18,183.109417
15,17,183.205292
7,9,183.256129
10,12,183.324057
23,25,183.466072
26,28,183.626761
9,11,183.689528
10,12,183.75808
63,65,184.126164
33,35,184.321347
28,30,184.487784
13,15,184.571457
13,15,184.654497
12,14,184.731726
21,23,184.859782
12,14,184.938033
16,18,185.037282
14,16,185.126773
6,8,185.171307
24,26,185.314812
15,17,185.413078
12,14,185.494089
11,13,185.569165
12,14,185.6461
24,26,185.787974
9,11,185.848644
14,16,185.936311
15,17,186.030468
40,42,186.259688
19,21,186.376273
9,11,186.438003
11,13,186.511119
9,11,186.57283
22,24,186.706652
83,85,187.178456
6,8,187.223549
18,20,187.334262
16,18,187.433559
6,8,187.477724
11,13,187.549337
41,43,187.787483
18,20,187.897795
10,12,187.964666
12,14,188.041116
6,8,188.085089
16,18,188.184951
32,34,188.368257
8,10,188.422531
8,10,188.476505
13,15,188.557709
52,54,188.845753
41,43,189.075846
14,16,189.163404
8,10,189.218626
6,8,189.262872
9,11,189.323361
17,19,189.426658
13,15,189.506853
12,14,189.582551
7,9,189.631401
7,9,189.679728
40,42,189.905333
10,12,189.970239
33,35,190.157661
11,13,190.227708
17,19,190.331418
15,17,190.42219
19,21,190.536084
16,18,190.63408
25,27,190.781356
26,28,190.935199
6,8,190.980116
16,18,191.079403
8,10,191.134135
13,15,191.216557
29,31,191.385199
44,46,191.637875
11,13,191.710018
6,8,191.754763
23,25,191.891658
10,12,191.957589
31,33,192.138555
6,8,192.182302
12,14,192.258256
14,16,192.344894
25,27,192.489846
8,10,192.543313
27,29,192.698483
24,26,192.837923
6,8,192.881276
8,10,192.935883
56,58,193.247474
13,15,193.328807
9,11,193.388685
48,50,193.657816
7,9,193.705909
61,63,194.042569
13,15,194.123719
15,17,194.215042
12,14,194.292985
8,10,194.34758
7,9,194.397503
22,24,194.528963
19,21,194.643692
11,13,194.714426
18,20,194.824192
22,24,194.956772
85,87,195.432859
11,13,195.504899
17,19,195.610519
21,23,195.738198
42,44,195.983429
16,18,196.081431
17,19,196.183645
22,24,196.312527
12,14,196.388157
35,37,196.587128
33,35,196.775174
13,15,196.855324
7,9,196.904399
14,16,196.990313
27,29,197.145579
6,8,197.189351
14,16,197.276436
7,9,197.325508
22,24,197.454462
49,51,197.727962
35,37,197.925941
15,17,198.017266
34,36,198.209864
13,15,198.29114
8,10,198.345458
28,30,198.510312
18,20,198.621033
29,31,198.791261
9,11,198.85209
8,10,198.906823
11,13,198.978277
18,20,199.087556
13,15,199.170431
10,12,199.235801
20,22,199.356849
6,8,199.400366
44,46,199.654852
7,9,199.705041
19,21,199.821435
11,13,199.892589
26,28,200.044682
59,61,200.373095
30,32,200.544579
7,9,200.593827
51,53,200.877034
71,73,201.274521
6,8,201.318102
16,18,201.415192
9,11,201.475699
22,24,201.604472
7,9,201.653373
17,19,201.761054
37,39,201.978249
25,27,202.125632
24,26,202.266616
11,13,202.33806
20,22,202.458738
19,21,202.574356
10,12,202.641606
20,22,202.763465
20,22,202.885543
18,20,202.996927
43,45,203.245195
39,41,203.473238
9,11,203.53523
6,8,203.580613
35,37,203.78561
9,11,203.847351
26,28,204.004675
17,19,204.110933
16,18,204.212815
18,20,204.324792
12,14,204.401794
21,23,204.528871
9,11,204.590513
7,9,204.640602
16,18,204.740808
28,30,204.907835
30,32,205.08461
15,17,205.179366
16,18,205.278068
17,19,205.382598
12,14,205.45858
15,17,205.551364
16,18,205.649186
37,39,205.85902
6,8,205.903053
10,12,205.968242
23,25,206.104121
6,8,206.147093
32,34,206.331727
23,25,206.466806
12,14,206.542699
9,11,206.602819
11,13,206.674293
25,27,206.822594
13,15,206.9052
21,23,207.032878
37,39,207.247402
9,11,207.30813
89,91,207.80911
12,14,207.886476
24,26,208.030545
18,20,208.1406
26,28,208.295425
9,11,208.354235
6,8,208.396557
24,26,208.530549
33,35,208.715587
15,17,208.805845
17,19,208.906304
30,32,209.076435
8,10,209.130568
13,15,209.21059
17,19,209.311594
15,17,209.401643
20,22,209.518891
30,32,209.687347
21,23,209.809035
40,42,210.03157
19,21,210.143865
16,18,210.239619
14,16,210.324831
16,18,210.420011
43,45,210.656669
12,14,210.730326
24,26,210.863536
12,14,210.93631
19,21,211.045817
127,129,211.713756
33,35,211.894513
22,24,212.022405
14,16,212.107938
25,27,212.254303
29,31,212.419644
30,32,212.589474
26,28,212.737657
11,13,212.806306
18,20,212.910983
9,11,212.970062
48,50,213.235007
7,9,213.283599
20,22,213.400972
7,9,213.450042
26,28,213.598769
51,53,213.874091
9,11,213.931063
10,12,213.995307
27,29,214.149543
18,20,214.256123
8,10,214.310043
9,11,214.368989
46,48,214.620573
16,18,214.714915
31,33,214.885385
10,12,214.946531
22,24,215.069432
12,14,215.143654
15,17,215.234784
37,39,215.435414
12,14,215.508944
26,28,215.672931
7,9,215.72891
14,16,215.826461
17,19,215.94154
50,52,216.253548
6,8,216.301273
9,11,216.367246
36,38,216.592477
67,69,217.001278
14,16,217.096479
9,11,217.16217
23,25,217.310182
56,58,217.653603
14,16,217.748384
18,20,217.867099
15,17,217.96806
29,31,218.152483
16,18,218.259587
71,73,218.692336
6,8,218.740159
7,9,218.792659
16,18,218.899628
14,16,218.99349
15,17,219.094713
15,17,219.196009
23,25,219.346412
18,20,219.466047
18,20,219.589373
17,19,219.703828
27,29,219.878614
172,174,220.913091
12,14,220.997617
12,14,221.082624
13,15,221.172173
18,20,221.290714
7,9,221.345029
53,55,221.670501
12,14,221.753439
15,17,221.854215
26,28,222.019702
8,10,222.077337
7,9,222.127931
27,29,222.286849
8,10,222.341831
40,42,222.575942
7,9,222.62694
31,33,222.831936
22,24,222.976712
15,17,223.080068
17,19,223.19798
46,48,223.501072
10,12,223.578124
21,23,223.72186
32,34,223.933075
20,22,224.067501
18,20,224.188523
18,20,224.309659
32,34,224.516334
44,46,224.797747
17,19,224.916334
63,65,225.315577
20,22,225.453716
29,31,225.64426
6,8,225.693827
13,15,225.785931
7,9,225.84167
37,39,226.081706
7,9,226.137649
10,12,226.212791
20,22,226.350478
19,21,226.479742
11,13,226.560938
6,8,226.611534
10,12,226.684571
26,28,226.853695
39,41,227.104628
16,18,227.216641
83,85,227.749785
56,58,228.108246
14,16,228.207029
9,11,228.275513
32,34,228.484305
7,9,228.539917
19,21,228.668565
22,24,228.819002
7,9,228.874994
50,52,229.193446
8,10,229.254475
24,26,229.411491
17,19,229.526536
9,11,229.594724
15,17,229.700149
17,19,229.819918
12,14,229.906672
26,28,230.110783
16,18,230.228098
67,69,230.671644
9,11,230.74264
59,61,231.133028
58,60,231.535606
12,14,231.628215
35,37,231.86917
72,74,232.344419
8,10,232.408724
41,43,232.682771
26,28,232.862736
10,12,232.940627
23,25,233.101669
9,11,233.172132
6,8,233.223732
53,55,233.575092
50,52,233.906844
31,33,234.115727
8,10,234.179425
43,45,234.467096
18,20,234.5961
26,28,234.778211
33,35,235.005836
104,106,235.687947
19,21,235.822242
10,12,235.897951
9,11,235.967466
36,38,236.20912
76,78,236.679273
21,23,236.813636
24,26,236.964696
45,47,237.238197
32,34,237.435924
10,12,237.506085
13,15,237.594246
31,33,237.785233
14,16,237.879042
11,13,237.955215
20,22,238.085479
6,8,238.131998
61,63,238.503124
63,65,238.882017
12,14,238.964134
93,95,239.52407
31,33,239.722548
28,30,239.902795
8,10,239.962982
28,30,240.143069
6,8,240.191306
97,99,240.765132
11,13,240.841289
14,16,240.935195
13,15,241.024005
63,65,241.408115
68,70,241.823979
63,65,242.208411
11,13,242.286166
33,35,242.495136
18,20,242.614272
30,32,242.802333
36,38,243.024624
9,11,243.088346
103,105,243.715856
87,89,244.245091
52,54,244.564995
153,155,245.471626
89,91,245.996786
26,28,246.159226
13,15,246.247301
26,28,246.414361
31,33,246.608757
42,44,246.866517
15,17,246.965281
42,44,247.22287
54,56,247.555791
7,9,247.610545
11,13,247.690527
111,113,248.351063
29,31,248.529954
33,35,248.735949
23,25,248.883103
10,12,248.954033
36,38,249.177865
124,126,249.921289
62,64,250.298988
49,51,250.599809
11,13,250.677038
62,64,251.052444
8,10,251.112009
13,15,251.205129
35,37,251.42803
19,21,251.555467
8,10,251.613656
12,14,251.695252
100,102,252.278009
15,17,252.376377
29,31,252.554876
19,21,252.675193
126,128,253.406214
14,16,253.499012
34,36,253.705217
31,33,253.89454
26,28,254.055639
36,38,254.273798
10,12,254.344261
55,57,254.674014
10,12,254.743628
43,45,255.000725
61,63,255.363412
47,49,255.653595
22,24,255.794976
27,29,255.965096
35,37,256.178149
25,27,256.333076
7,9,256.385002
10,12,256.455098
36,38,256.673214
56,58,257.003404
168,170,257.972075
26,28,258.132936
12,14,258.213125
32,34,258.409694
92,94,258.951733
10,12,259.022068
9,11,259.085174
24,26,259.236145
8,10,259.295194
25,27,259.454275
24,26,259.608111
9,11,259.673
110,112,260.318973
27,29,260.484947
25,27,260.639026
23,25,260.783182
137,139,261.577494
17,19,261.6864
146,148,262.540027
48,50,262.830007
18,20,262.946085
9,11,263.010219
180,182,264.07318
13,15,264.15927
40,42,264.400596
52,54,264.709112
93,95,265.250845
77,79,265.704297
56,58,266.034903
6,8,266.080904
195,197,267.218676
43,45,267.480752
8,10,267.540042
159,161,268.471868
77,79,268.923615
65,67,269.304828
68,70,269.70489
26,28,269.865124
114,116,270.53015
19,21,270.653112
19,21,270.77519
161,163,271.723359
68,70,272.12318
99,101,272.698109
14,16,272.790748
10,12,272.860195
133,135,273.632231
20,22,273.758908
38,40,273.987736
78,80,274.446548
11,13,274.522033
29,31,274.702297
53,55,275.01842
83,85,275.510907
36,38,275.736478
22,24,275.87815
274,276,277.456023
170,172,278.43847
26,28,278.600051
104,106,279.209751
63,65,279.589586
72,74,280.012069
30,32,280.193355
39,41,280.427946
17,19,280.538967
24,26,280.688119
20,22,280.815273
31,33,281.005111
534,536,284.097068
185,187,285.165004
132,134,285.931887
878,880,291.094081
462,464,293.805983
20,22,293.933946
264,266,295.490064
392,394,297.759084
383,385,299.980533
22,24,300.118149
69,71,300.524354
437,439,303.049467
80,82,303.526123
54,56,303.84788
229,231,305.167486
293,295,306.858129
270,272,308.437508
35,37,308.648896
326,328,310.523986
407,409,312.876202
198,200,314.016345
586,588,317.399089
175,177,318.413919
128,130,319.189475
131,133,319.96945
1959,1961,330.731531
23,25,330.869598
217,219,332.066872
8,10,332.121528
46,48,332.379812
131,133,333.091868
83,85,333.54589
264,266,334.980381
429,431,337.341151
25,27,337.486713
188,190,338.51533
82,84,338.976859
44,46,339.230459
217,219,340.441198
43,45,340.689555
253,255,342.080126
315,317,343.797721
17,19,343.899292
13,15,343.980379
1140,1142,350.203371
287,289,351.784552
96,98,352.311759
25,27,352.456555
112,114,353.066896
173,175,354.002187
293,295,355.609791
67,69,355.989291
134,136,356.733361
12,14,356.810294
340,342,358.647345
216,218,359.842453
601,603,363.08408
121,123,363.758501
178,180,364.729993
8,10,364.784088
24,26,364.923601
68,70,365.298895
32,34,365.481241
290,292,367.057844
447,449,369.476459
452,454,371.936392
22,24,372.066903
1003,1005,377.482602
208,210,378.611367
764,766,382.754878
198,200,383.868573
31,33,384.048157
205,207,385.155739
93,95,385.664126
41,43,385.898513
451,453,388.365998
599,601,391.608849
1024,1026,397.147556
275,277,398.633777
38,40,398.853696
494,496,401.629524
213,215,402.837153
138,140,403.638254
577,579,406.89176
47,49,407.16854
500,502,410.001966
301,303,411.7214
477,479,414.415415
51,53,414.714793
159,161,415.629619
438,440,418.109
589,591,421.457373
34,36,421.660048
83,85,422.137838
771,773,426.511987
515,517,429.435895
296,298,431.142216
518,520,434.079982
326,328,435.951976
93,95,436.488813
248,250,437.887949
133,135,438.648945
92,94,439.180799
207,209,440.376066
494,496,443.166088
557,559,446.321694
438,440,448.818062
740,742,453.006086
236,238,454.336998
68,70,454.734484
372,374,456.883034
226,228,458.173346
483,485,460.956074
214,216,462.179161
72,74,462.601989
319,321,464.449084
34,36,464.654112
183,185,465.702782
296,298,467.404231
9,11,467.469112
132,134,468.244964
640,642,471.913993
246,248,473.317789
93,95,473.856131
254,256,475.316376
43,45,475.578341
168,170,476.55595
497,499,479.416385
52,54,479.734057
465,467,482.393641
578,580,485.705174
96,98,486.257832
218,220,487.519066
48,50,487.812991
61,63,488.173174
36,38,488.389773
90,92,488.910043
116,118,489.580671
251,253,491.022647
169,171,492.013851
145,147,492.849242
492,494,495.66694
506,508,498.560951
569,571,501.814859
44,46,502.077441
260,262,503.578839
396,398,505.843117
301,303,507.578424
879,881,512.616192
31,33,512.821984
48,50,513.109389
318,320,514.945192
264,266,516.482375
60,62,516.833815
8,10,516.89054
26,28,517.050182
25,27,517.204377
28,30,517.375051
221,223,518.644252
36,38,518.861993
259,261,520.366149
493,495,523.134831
55,57,523.453521
28,30,523.624113
434,436,526.057756
89,91,526.567841
858,860,531.35387
250,252,532.755182
125,127,533.457161
169,171,534.402183
41,43,534.644
71,73,535.049588
549,551,538.11028
390,392,540.310517
18,20,540.423297
24,26,540.569942
107,109,541.184413
12,14,541.262719
208,210,542.416446
353,355,544.40204
420,422,546.774959
473,475,549.426137
43,45,549.68091
39,41,549.913227
208,210,551.090931
574,576,554.295086
78,80,554.7431
14,16,554.833598
197,199,555.956189
462,464,558.527787
81,83,558.98993
9,11,559.051829
315,317,560.836747
460,462,563.429094
84,86,563.919935
216,218,565.124806
256,258,566.571419
176,178,567.564216
394,396,569.773876
152,154,570.637167
461,463,573.22721
279,281,574.790426
343,345,576.728237
29,31,576.904579
316,318,578.680551
673,675,582.444891
152,154,583.307049
310,312,585.053031
525,527,587.999382
13,15,588.082389
129,131,588.808542
472,474,591.445403
15,17,591.543827
95,97,592.096016
774,776,596.420395
177,179,597.411835
617,619,600.874996
16,18,600.976041
180,182,601.985912
197,199,603.099366
491,493,605.854881
141,143,606.653442
404,406,608.930432
190,192,609.995722
33,35,610.190135
502,504,613.030675
441,443,615.504455
560,562,618.665032
120,122,619.357358
232,234,620.67603
129,131,621.40265
236,238,622.725644
145,147,623.551286
182,184,624.587022
168,170,625.543069
51,53,625.846244
133,135,626.613101
142,144,627.422832
227,229,628.707198
742,744,632.863107
12,14,632.941895
30,32,633.120476
94,96,633.652512
28,30,633.819524
55,57,634.134745
28,30,634.302957
26,28,634.461598
294,296,636.134414
36,38,636.347279
138,140,637.124845
67,69,637.507107
265,267,638.995258
351,353,640.995154
192,194,642.079226
151,153,642.942221
214,216,644.155202
155,157,645.026203
279,281,646.611133
28,30,646.780629
355,357,648.78065
271,273,650.306018
489,491,653.085036
98,100,653.643123
393,395,655.870257
213,215,657.071451
267,269,658.571954
64,66,658.94207
110,112,659.575123
87,89,660.072875
34,36,660.275143
413,415,662.5802
178,180,663.597229
193,195,664.695375
73,75,665.112764
140,142,665.913476
156,158,666.811479
412,414,669.137352
28,30,669.304435
113,115,669.942509
8,10,669.998166
113,115,670.643166
48,50,670.923624
27,29,671.086571
8,10,671.143145
79,81,671.603975
297,299,673.270467
77,79,673.707072
90,92,674.21896
173,175,675.20348
727,729,679.285154
471,473,681.929166
24,26,682.073899
214,216,683.288947
207,209,684.468445
192,194,685.542901
374,376,687.650615
32,34,687.846766
477,479,690.516504
640,642,694.109195
51,53,694.403973
87,89,694.904674
79,81,695.358492
562,564,698.508928
744,746,702.676521
35,37,702.883073
180,182,703.919865
554,556,707.015872
514,516,709.90166
607,609,713.320603
130,132,714.0572
224,226,715.324983
232,234,716.637734
56,58,716.968943
67,69,717.356586
933,935,722.630924
87,89,723.134597
184,186,724.201562
924,926,729.420403
78,80,729.868343
217,219,731.104516
356,358,733.130575
394,396,735.36185
143,145,736.193171
789,791,740.736353
287,289,742.386448
212,214,743.62116
1192,1194,750.492309
263,265,752.025152
28,30,752.197372
279,281,753.798127
402,404,756.131161
169,171,757.105146
166,168,758.071026
30,32,758.257973
587,589,761.660387
52,54,761.970248
464,466,764.668071
6,8,764.714991
131,133,765.484121
94,96,766.040088
157,159,766.955174
174,176,767.977508
18,20,768.092277
77,79,768.542049
16,18,768.645331
358,360,770.716965
383,385,772.915107
185,187,773.985216
77,79,774.442181
195,197,775.589311
355,357,777.639594
305,307,779.404054
259,261,780.916361
57,59,781.252798
349,351,783.268132
341,343,785.263131
49,51,785.555138
177,179,786.58203
38,40,786.81196
44,46,787.076212
70,72,787.495293
213,215,788.750065
452,454,791.37818
151,153,792.263439
156,158,793.166149
291,293,794.854097
234,236,796.22313
369,371,798.342366
68,70,798.745217
415,417,801.12185
677,679,804.993272
99,101,805.561468
312,314,807.336457
256,258,808.802971
7,9,808.854399
252,254,810.282
884,886,815.296067
433,435,817.756207
95,97,818.303199
326,328,820.183159
75,77,820.615067
69,71,821.014063
304,306,822.704498
104,106,823.293346
465,467,825.887012
149,151,826.723989
55,57,827.043211
94,96,827.584749
16,18,827.687507
592,594,831.010798
784,786,835.436101
109,111,836.069144
93,95,836.59981
872,874,841.483652
765,767,845.792264
28,30,845.960106
1053,1055,851.887851
101,103,852.465179
33,35,852.661304
757,759,856.937584
