# {"t_start": 1559087458.4049904, "env_id": "DeepCars-v3"} 
r,l,t
-979,22,61.50972
-989,12,61.564388
-992,9,61.605605
-993,8,61.64237
-968,33,61.788529
-987,14,61.850795
-988,13,61.907429
-987,14,61.969954
-991,10,62.014821
-984,17,62.09447
-991,10,62.140399
-985,16,62.21145
-983,18,62.290468
-988,13,62.34651
-974,27,62.462937
-993,8,62.498823
-988,13,62.55606
-985,16,62.628093
-992,9,62.669682
-989,12,62.722963
-991,10,62.766367
-990,11,62.813667
-992,9,62.851825
-981,20,62.935324
-991,10,62.977689
-988,13,63.032425
-975,26,63.143683
-986,15,63.208488
-979,22,63.302797
-988,13,63.359049
-990,11,63.408694
-993,8,63.445657
-990,11,63.496599
-979,22,63.595268
-993,8,63.632044
-991,10,63.677277
-990,11,63.725978
-984,17,63.799078
-989,12,63.850914
-993,8,63.88592
-985,16,63.954134
-989,12,64.005565
-987,14,64.065779
-989,12,64.117816
-988,13,64.174379
-993,8,64.209691
-993,8,64.245664
-982,19,64.32737
-970,31,64.459124
-984,17,64.534173
-988,13,64.593196
-992,9,64.634377
-992,9,64.67538
-993,8,64.711152
-962,39,64.883596
-993,8,64.920178
-987,14,64.984675
-993,8,65.022666
-984,17,65.101213
-987,14,65.16378
-993,8,65.200386
-976,25,65.312104
-989,12,65.364606
-985,16,65.435238
-989,12,65.491396
-990,11,65.543861
-966,35,65.699523
-993,8,65.736203
-993,8,65.771674
-992,9,65.811924
-969,32,65.951082
-984,17,66.022712
-982,19,66.104769
-979,22,66.199158
-990,11,66.246694
-977,24,66.351514
-970,31,66.487549
-983,18,66.566525
-977,24,66.674225
-993,8,66.710489
-991,10,66.756145
-993,8,66.792217
-984,17,66.867208
-987,14,66.929657
-991,10,66.975193
-993,8,67.011924
-989,12,67.066837
-991,10,67.111097
-990,11,67.160043
-993,8,67.195183
-988,13,67.250359
-990,11,67.298359
-986,15,67.363548
-975,26,67.477847
-988,13,67.535952
-990,11,67.586352
-982,19,67.671636
-983,18,67.752872
-993,8,67.788889
-983,18,67.866422
-988,13,67.921332
-990,11,67.967535
-983,18,68.042849
-982,19,68.129955
-993,8,68.168084
-986,15,68.236845
-990,11,68.285137
-984,17,68.356611
-976,25,68.458931
-988,13,68.513274
-988,13,68.567528
